124;12615;31/12/9999;81977.73;8
34798;97;79312.05
3757;69;12622.17
29669;115;34681.70
28273;86;8467.56
9779;56;31526.88
3370;9700;31/12/9999;194407.81;7
15348;93;57468.42
30556;86;55824.32
48282;101;27417.46
22474;30;753.60
34676;79;26021.02
873;52;5110.04
39102;95;21812.95
3371;49880;31/12/9999;157010.02;10
48161;51;1319.88
12161;77;14394.38
17551;98;46851.84
39793;48;1219.20
12101;84;27557.88
18316;57;1432.41
3292;70;1761.90
48683;59;11301.45
6570;33;17662.92
40991;56;33508.16
3372;15502;31/12/9999;127600.23;9
30840;82;11894.92
18240;79;11521.36
23247;105;22450.05
28096;77;16765.98
38911;28;13148.52
50252;118;2958.26
48663;69;10450.74
6919;44;6353.60
25102;74;32056.80
3373;25336;31/12/9999;84637.09;9
40529;113;32007.25
11363;28;5291.44
37680;23;4255.00
37265;57;5158.50
21931;88;2243.12
10951;58;10223.08
22242;87;13154.40
24413;49;3158.54
26462;104;9145.76
3374;17280;31/12/9999;75158.03;5
18214;47;1864.49
35742;81;36581.22
45414;81;5486.94
44780;78;30074.46
10827;46;1150.92
3375;33231;31/12/9999;122970.01;10
38673;34;10798.74
9383;71;1811.92
2455;109;20753.60
23839;28;3981.32
18713;84;11651.64
17086;111;31451.85
3909;68;23980.88
5741;56;9315.60
13306;31;4067.82
15041;48;5156.64
3376;632;31/12/9999;177595.34;8
38325;39;20485.14
33372;99;70628.58
35859;54;10933.38
42668;36;905.40
35485;97;18942.16
3130;80;33230.40
47141;119;19773.04
10813;42;2697.24
3377;50232;31/12/9999;103121.11;10
25066;78;12272.52
10410;41;1054.11
28114;99;2512.62
29125;62;24817.98
8950;51;16619.37
42718;101;2579.54
34878;36;6530.76
25408;71;2412.58
3113;101;25355.04
1897;73;8966.59
3378;49654;31/12/9999;138039.24;6
16569;48;1204.80
1546;84;51204.72
28148;116;20092.36
3504;112;14530.88
32296;96;30078.72
14512;84;20927.76
3379;47955;31/12/9999;138897.54;10
28635;79;4785.82
3343;106;48137.78
40544;98;30760.24
16947;46;1156.44
16552;91;29975.40
33119;109;15711.26
22918;86;2196.44
35225;22;2203.30
21544;46;1153.68
44653;111;2817.18
3380;4950;31/12/9999;53114.67;8
25861;48;7101.60
40627;117;6157.71
27434;29;1726.95
40792;25;15040.50
37694;29;6177.87
41916;46;1179.90
26309;78;10508.94
27028;38;5221.20
3381;47329;31/12/9999;247596.16;7
25539;34;15044.66
12391;66;52120.20
34761;102;68251.26
40326;101;40754.51
39338;55;31736.10
19324;70;36492.40
47226;31;3197.03
3382;43152;31/12/9999;158512.46;10
13421;54;4805.46
32439;95;6131.30
35422;61;5596.75
42936;76;43275.16
617;56;2387.84
28613;91;4701.97
22580;72;53651.52
20371;68;13340.92
45836;29;1792.20
15874;71;22829.34
3383;20307;31/12/9999;162883.89;9
5717;72;35536.32
30626;77;3947.79
43862;56;8378.72
10155;101;2541.16
4670;102;24049.56
26415;37;2626.26
17717;27;3854.52
47170;65;45827.60
7990;46;36121.96
3384;19345;31/12/9999;154725.65;10
24579;112;2895.20
1991;87;35445.54
9342;21;6500.76
17642;106;2746.46
47721;39;5695.95
712;58;20990.20
16891;38;7890.70
48257;46;3812.02
28487;36;13457.16
16583;73;55291.66
3385;21916;31/12/9999;117446.11;6
10194;27;11177.73
44764;48;9079.20
19583;118;46215.88
3816;110;6365.70
49917;24;11854.32
20782;84;32753.28
3386;13275;31/12/9999;99719.21;11
19031;71;4037.06
25118;42;1075.20
18012;117;2928.51
39486;114;2904.72
47579;28;709.80
35586;94;37345.26
35602;99;2524.50
49151;47;29601.07
5245;69;14183.64
16448;59;1524.56
6156;111;2884.89
3387;42691;31/12/9999;166750.06;6
14888;38;14341.20
28778;84;61955.04
13330;83;23674.09
35573;72;51647.76
42748;71;12326.31
18410;109;2805.66
3388;26450;31/12/9999;91474.60;10
35593;88;19255.28
14455;75;6046.50
39542;95;15883.05
33426;42;5436.48
26872;63;1580.04
37485;109;2823.10
28609;21;923.37
19280;92;9724.40
23392;34;13916.88
2873;50;15885.50
3389;9767;31/12/9999;113818.87;10
34152;90;29654.10
18343;32;19105.92
45959;28;720.72
6475;94;2398.88
13947;56;1445.92
35886;118;33402.26
23325;56;8444.24
48237;49;4864.23
3086;100;11151.00
14719;102;2631.60
3390;7877;31/12/9999;59111.32;6
24141;21;9425.64
4074;93;22997.04
21886;43;1092.63
39632;119;14423.99
22779;22;568.04
46771;54;10603.98
3391;49348;31/12/9999;43732.44;5
17804;88;3613.28
4104;113;2827.26
37820;34;850.68
29931;68;28429.44
4865;89;8011.78
3392;16561;31/12/9999;205288.87;11
22093;22;2605.68
38933;90;2301.30
14536;99;15990.48
17687;111;31749.33
29904;111;14376.72
25186;80;16936.80
20372;87;47127.90
12134;83;35441.00
29016;101;2531.06
28688;68;19665.60
6753;50;16563.00
3393;48350;31/12/9999;193044.50;10
12711;105;49313.25
4383;116;24189.48
25264;51;14355.48
45787;27;15844.68
42635;73;6968.58
37887;116;23099.08
16610;73;2620.70
15711;56;26307.68
14444;73;11475.60
35347;59;18869.97
3394;28791;31/12/9999;165298.93;7
41888;47;17756.13
28260;32;8504.64
44555;65;31877.95
43297;89;28178.29
49365;108;56219.40
40001;20;539.00
43362;33;22223.52
3395;14621;31/12/9999;64271.21;6
2069;89;14536.37
12834;70;11314.10
3875;102;2569.38
14827;24;611.76
15887;72;26881.20
30261;40;8358.40
3396;4017;31/12/9999;172734.51;11
18011;65;1688.70
6305;52;23177.44
35778;57;1470.03
21213;73;5657.50
12580;48;35772.96
3897;33;4038.54
13773;49;26683.44
7293;84;33363.96
46486;20;7395.20
4947;45;7776.90
19096;118;25709.84
3397;28693;31/12/9999;36251.21;6
48668;50;8076.00
3124;36;18782.28
15110;25;630.25
27428;110;5924.60
22824;32;823.68
19322;80;2014.40
3398;3891;31/12/9999;32877.93;5
6491;79;1991.59
560;26;13133.90
29613;81;5237.46
18207;24;945.12
12505;34;11569.86
3399;36678;31/12/9999;99477.23;6
43311;26;669.50
46535;22;12435.50
29626;88;9149.36
35881;98;34224.54
13098;107;34174.73
9669;54;8823.60
3400;24041;31/12/9999;75806.39;5
44038;71;12619.54
10392;71;42689.46
23827;84;2106.72
4329;55;15616.15
38314;108;2774.52
3401;29130;31/12/9999;94174.10;7
10776;45;1159.20
40512;68;24607.84
28866;39;3568.50
43156;22;10861.40
45273;91;8928.92
9570;74;39632.18
45461;26;5416.06
3402;21592;31/12/9999;144470.02;10
32972;91;33596.29
27553;111;19811.28
8293;41;4844.56
14386;98;57227.10
45239;25;1612.75
46917;80;20728.00
43067;33;825.66
8890;57;1472.88
7128;118;3047.94
41225;51;1303.56
3403;2039;31/12/9999;114401.19;7
843;58;3973.00
46611;23;597.08
47763;84;43243.20
23491;59;17597.93
6799;21;8895.60
34284;44;12204.28
22920;105;27890.10
3404;42076;31/12/9999;181281.59;10
44475;55;5547.30
46432;48;7390.08
19051;58;13339.42
27035;37;3524.62
32789;104;61613.76
47121;33;16825.05
10087;56;20913.20
47843;20;513.40
15769;92;49011.16
41603;92;2603.60
3405;25490;31/12/9999;182255.89;8
22333;110;46706.00
40853;45;3536.10
36420;34;3583.60
18491;84;9781.80
20377;98;71910.44
34626;117;12059.19
13955;67;32832.68
4491;72;1846.08
3406;21547;31/12/9999;229642.54;9
44932;104;16430.96
742;75;33829.50
37125;57;15689.25
15095;68;21080.68
11853;82;15119.16
26504;117;51680.07
41088;55;6216.10
9561;68;45541.64
24750;74;24055.18
3407;44380;31/12/9999;123775.12;10
13924;87;2254.17
25504;90;11674.80
380;33;18677.01
42156;72;1843.92
29595;55;1422.85
32563;26;660.92
1185;67;51313.29
18993;112;2877.28
31036;89;11896.63
10500;65;21154.25
3408;30715;31/12/9999;152327.91;9
20160;82;54571.00
5137;102;30502.08
22560;32;5951.68
36264;96;14690.88
22275;26;4572.88
21143;61;10287.04
38667;27;6115.77
6534;67;19661.82
46655;44;5974.76
3409;13340;31/12/9999;158173.36;6
50586;25;19234.75
31819;63;2824.29
1982;81;61035.12
22964;110;56878.80
45672;68;11548.44
39897;21;6651.96
3410;44780;31/12/9999;108724.03;8
5633;44;4025.56
44700;43;9705.96
3094;26;3096.34
11381;115;23724.50
34051;30;5363.70
15538;78;34282.56
50167;82;15822.72
16644;63;12702.69
3411;10226;31/12/9999;119627.42;10
27179;38;14567.68
5623;119;5721.52
44829;44;1129.04
2203;106;2678.62
22196;68;15074.92
45781;58;32985.76
6431;94;2375.38
3130;93;38630.34
42457;34;2800.92
37403;98;3663.24
3412;41503;31/12/9999;110754.50;6
23183;83;32453.83
1487;70;1771.70
38531;43;6744.12
35522;90;46252.80
25289;115;13150.25
30732;66;10381.80
3413;1940;31/12/9999;100556.20;5
49910;59;27491.05
34877;66;11849.64
36654;64;12030.72
28528;63;25824.33
886;118;23360.46
3414;34144;31/12/9999;99127.28;5
48924;68;1763.24
16478;45;8157.60
2599;111;69141.90
16283;40;10977.60
32307;38;9086.94
3415;42477;31/12/9999;110092.14;9
22868;50;11489.50
40608;96;2451.84
38606;52;1324.44
48458;119;9901.99
37102;21;9102.87
50069;80;24132.80
32808;54;1360.26
6287;40;11449.60
20334;91;38878.84
3416;16966;31/12/9999;55614.34;6
1425;110;8353.40
28500;22;2750.22
13033;87;5086.89
28370;42;29610.42
18894;37;7888.77
2616;46;1924.64
3417;7427;31/12/9999;92795.16;10
14659;48;9726.24
5069;23;5357.85
3365;73;13941.54
35898;48;20052.96
35223;26;2460.64
21478;40;10382.00
42329;67;18991.82
21869;87;8194.53
30368;35;900.90
12035;46;2786.68
3418;47579;31/12/9999;80051.10;6
22948;64;30056.96
40186;104;22024.08
15611;46;1674.86
2900;33;7429.29
5323;37;14585.03
38851;24;4280.88
3419;41236;31/12/9999;121497.31;7
42973;49;26689.32
35578;42;1055.46
14655;87;2188.05
9152;82;51971.60
38798;57;12731.52
14943;86;14505.62
24094;58;12355.74
3420;17480;31/12/9999;147537.47;9
42456;58;8001.10
46288;113;2832.91
22198;99;80951.31
14891;105;21808.50
4234;114;14545.26
3218;109;10676.55
21016;47;4217.78
25229;27;1482.30
20254;38;3021.76
3421;1781;31/12/9999;234123.32;8
27943;95;2443.40
11190;23;9331.33
32365;107;55741.65
25353;37;23603.41
43522;85;33319.15
47429;74;10439.92
23190;77;60505.06
7585;98;38739.40
3422;45063;31/12/9999;102596.78;8
10415;105;2660.70
12469;38;8827.40
32311;84;30089.64
27867;60;1557.60
7553;73;24222.86
28426;25;3238.25
2326;67;1709.17
40528;74;30291.16
3423;42406;31/12/9999;148027.27;8
30060;95;2411.10
18799;40;8964.40
50521;22;5880.16
28374;65;46867.60
49392;46;36483.06
8545;73;33630.37
28215;59;4131.18
3348;30;9659.40
3424;2373;31/12/9999;143642.84;10
34730;26;10814.44
33128;22;3369.96
48139;40;1004.40
21397;79;2029.51
7370;59;1482.67
3910;94;43794.60
24265;76;21704.08
6982;68;38838.88
26848;63;7641.90
28588;22;12962.40
3425;50510;31/12/9999;138191.67;11
31110;35;16306.85
11399;45;1128.60
47794;30;6573.60
10088;35;905.80
20185;86;18110.74
50185;57;22565.73
27030;104;15111.20
24946;95;16295.35
38236;50;6684.50
50281;30;5612.10
1388;72;28897.20
3426;45894;31/12/9999;76005.28;7
16274;114;28207.02
5801;74;2208.16
38042;109;2755.52
12289;49;14316.33
4813;60;2290.20
38556;31;20119.93
8214;114;6108.12
3427;42703;31/12/9999;179645.16;9
33391;20;8150.80
21641;101;19163.74
30177;49;35942.97
28145;101;31847.32
48681;96;33599.04
50487;36;935.64
1154;77;37524.41
48850;100;7533.00
8087;44;4948.24
3428;2218;31/12/9999;53559.01;5
409;27;1413.99
4728;42;17179.26
7974;59;32316.66
48240;22;562.54
11225;81;2086.56
3429;34998;31/12/9999;134610.25;7
2163;24;12359.76
3702;118;51110.52
22523;61;1564.65
40681;117;12434.76
29569;90;47912.40
40571;117;2971.80
5881;59;6256.36
3430;38561;31/12/9999;126173.13;7
12887;83;9373.19
29876;53;1345.67
45697;90;37185.30
8929;91;49276.50
47667;109;10062.88
30419;67;6818.59
16926;30;12111.00
3431;22805;31/12/9999;187331.65;10
41354;97;2506.48
41840;71;10304.23
48764;114;40283.04
33746;107;18370.83
21872;33;7976.10
48984;116;66962.16
32553;33;15990.81
11500;92;11587.40
38403;36;934.92
49147;72;12415.68
3432;15909;31/12/9999;224480.06;11
27217;68;6339.64
34542;68;11381.84
11915;25;648.25
42350;113;19862.01
40337;96;2408.64
21788;55;22068.20
46246;61;1581.73
33513;48;17515.68
38332;118;65290.58
43756;85;41926.25
23068;119;35457.24
3433;43676;31/12/9999;77585.18;6
11195;79;48245.30
15873;49;8406.44
5143;48;1242.24
17084;54;5917.32
35286;64;12647.04
9293;44;1126.84
3434;22391;31/12/9999;94224.46;6
21851;90;11504.70
4162;111;20823.60
13720;74;19625.54
33488;59;6679.39
19846;85;17794.75
21915;48;17796.48
3435;7320;31/12/9999;156846.87;10
29357;80;2010.40
49330;23;12552.02
22522;117;60046.74
50042;51;5599.80
16281;94;32821.98
29804;25;1042.75
8198;25;645.00
47915;40;19421.20
30668;70;20820.10
12614;48;1886.88
3436;32702;31/12/9999;169763.01;11
25166;46;1184.04
43346;37;22541.51
36675;97;2454.10
48543;93;42231.30
29541;45;1138.05
5070;37;6140.52
17118;78;38797.98
12888;32;12081.92
45667;63;14269.50
23732;79;2021.61
29882;76;26902.48
3437;4014;31/12/9999;56643.15;7
2448;91;15417.22
37010;39;1397.76
30073;94;2433.66
31807;54;2106.54
4717;31;15308.73
40181;64;1651.20
29861;68;18328.04
3438;25316;31/12/9999;84515.68;5
35439;24;1539.12
7087;73;20886.03
27756;57;19255.17
9163;23;4337.11
18922;75;38498.25
3439;17709;31/12/9999;150980.79;9
4754;103;2647.10
36680;60;11134.80
16966;67;35072.49
12675;78;13669.50
32849;51;8806.68
21576;42;8476.86
9082;67;7190.44
18887;103;29463.15
49145;57;34519.77
3440;17641;31/12/9999;193381.74;8
44367;28;19425.28
5956;27;697.68
14481;64;1658.88
34992;49;38874.64
17793;49;29637.16
1504;83;10710.32
14353;96;31817.28
20160;91;60560.50
3441;31171;31/12/9999;175838.89;10
48137;117;67072.59
17246;93;6617.88
20883;61;11694.31
30134;58;1490.02
35050;88;15486.24
3269;34;10248.28
2829;92;10388.64
47198;39;8732.49
9205;40;1637.20
44165;62;42471.24
3442;14379;31/12/9999;158690.91;9
36827;83;2134.76
24434;56;5250.56
23846;54;8844.12
22428;87;4676.25
17358;109;71708.92
8484;68;24555.48
9093;56;17032.96
861;107;22313.78
9066;86;2174.08
3443;7953;31/12/9999;201519.24;9
28532;68;37668.60
50382;74;15369.06
9978;78;43604.34
26856;103;25653.18
23082;48;9104.64
5548;95;16486.30
26897;97;30666.55
30386;55;21856.45
14505;44;1110.12
3444;45689;31/12/9999;45689.87;6
22043;39;2654.34
6396;100;2582.00
2837;23;3131.22
10292;54;11297.88
33579;43;24181.91
14650;73;1842.52
3445;19438;31/12/9999;192414.12;9
27288;112;42297.92
23284;106;20480.26
2855;100;19070.00
35308;46;1166.56
25572;30;779.70
28797;92;74885.24
32245;38;6082.66
28068;72;16491.60
24312;81;11160.18
3446;922;31/12/9999;159100.53;9
21176;51;19272.39
7743;30;5047.50
6073;95;2411.10
19491;25;2916.25
43362;81;54548.64
34902;108;13819.68
38123;72;37257.84
14241;101;2538.13
44481;61;21289.00
3447;39793;31/12/9999;158229.38;10
31051;34;7816.94
15457;21;2931.81
31188;81;17265.96
10045;36;5789.52
33564;101;52260.43
26136;36;15613.56
5137;36;10765.44
26136;98;42503.58
15131;36;921.60
1712;91;2360.54
3448;24485;31/12/9999;105944.08;6
18590;103;2607.96
34728;107;30139.76
13666;69;6304.53
1676;95;24039.75
38708;56;19554.08
11495;75;23298.00
3449;35953;31/12/9999;33453.37;8
37618;114;11061.42
17480;111;2874.90
26744;24;600.96
36001;61;1714.71
17424;110;10687.60
33501;35;4438.70
47694;27;686.88
40195;55;1388.20
3450;41605;31/12/9999;91857.12;5
44866;56;5116.16
10912;106;50202.66
15139;90;14786.10
31287;100;19935.00
35726;70;1817.20
3451;47941;31/12/9999;111213.34;6
4762;24;600.24
36974;34;18615.34
16339;90;27314.10
5786;78;30982.38
35527;111;31053.36
3924;102;2647.92
3452;4912;31/12/9999;155799.28;10
23538;65;1650.35
13244;81;2097.90
43820;32;2720.00
30923;106;54864.54
15307;107;48560.88
27881;32;3423.36
19207;35;1395.80
8673;74;1871.46
4101;59;25361.15
42154;77;13853.84
3453;26087;31/12/9999;76648.78;11
44721;91;2295.02
280;110;29150.00
24862;84;2163.84
38722;93;2329.65
25601;86;2231.70
35442;85;2192.15
46700;39;8808.93
16251;49;1255.87
23441;48;7124.64
42982;34;13250.48
18081;55;5846.50
3454;34226;31/12/9999;99199.86;6
18784;117;2975.31
30599;72;59131.44
19330;20;501.60
8878;53;17910.29
28487;46;17195.26
3895;58;1485.96
3455;33622;31/12/9999;186826.09;6
2421;85;7497.00
24174;101;20148.49
37996;118;95536.34
6572;80;15812.80
17311;78;36603.06
25734;20;11228.40
3456;632;31/12/9999;73276.33;8
11929;78;22130.16
31129;49;1259.30
33745;56;9531.20
10948;33;15498.45
7860;64;17016.96
27204;80;3297.60
19394;93;2360.34
8994;84;2182.32
3457;43495;31/12/9999;112879.31;11
1686;63;7010.01
19056;32;4403.52
7357;67;22757.89
33858;44;11350.68
25421;85;9329.60
24890;53;15645.60
43336;32;13863.36
21472;56;5449.36
16679;71;1781.39
5008;95;3953.90
27589;81;17334.00
3458;37863;31/12/9999;137319.07;6
18995;61;25361.36
5189;91;71142.89
29570;34;24003.32
9182;60;12423.00
35649;50;1270.00
40716;22;3118.50
3459;44277;31/12/9999;206286.45;10
37452;58;1457.54
2982;71;53509.15
5830;112;9576.00
18459;88;12650.88
40080;28;2960.72
31665;73;16070.22
2694;56;22482.32
48368;23;16038.59
3494;107;42915.56
17111;61;28625.47
3460;35280;31/12/9999;87749.75;8
27145;66;1681.68
47715;36;17479.80
33260;71;14602.57
4464;30;762.90
31820;116;12219.44
6832;98;2455.88
23555;44;28384.40
21049;82;10163.08
3461;39592;31/12/9999;208400.66;10
46931;84;35132.16
16296;27;3268.89
40590;42;25031.58
30110;24;8525.52
21473;79;13543.76
22545;91;15498.21
13198;24;14875.92
41143;85;2159.00
31780;118;45487.82
38791;110;44877.80
3462;41388;31/12/9999;96128.55;6
18089;28;8179.92
45342;106;17741.22
30661;75;6450.00
2955;97;47540.67
37598;44;9843.24
30957;35;6373.50
3463;9589;31/12/9999;84567.37;10
37855;65;12400.70
34928;119;18252.22
6217;20;1182.40
5528;95;2438.65
26460;60;8700.60
20257;49;1234.31
10522;30;4415.40
13781;118;2959.44
48955;30;10058.40
40058;115;22925.25
3464;43293;31/12/9999;53334.39;5
50134;22;566.06
9787;81;2076.03
6212;86;4262.16
10442;81;12294.99
31588;85;34135.15
3465;4646;31/12/9999;57939.17;5
47554;35;6270.95
22655;59;14491.58
20689;95;2394.95
39683;52;18586.36
26652;89;16195.33
3466;19290;31/12/9999;60477.14;7
12193;77;1941.94
12232;97;8645.61
31357;59;1504.50
42267;27;6111.45
41701;66;28374.06
38038;91;5796.70
12094;68;8102.88
3467;12860;31/12/9999;180723.13;9
45924;111;30396.24
8864;102;22198.26
39412;83;3125.78
36007;69;2273.55
50412;72;4404.96
20343;115;52276.70
15341;47;7811.87
6945;112;51627.52
27175;33;6608.25
3468;19714;31/12/9999;123059.49;5
44481;115;40135.00
8837;118;16095.20
33331;94;51627.62
2910;77;10471.23
14652;26;4730.44
3469;38254;31/12/9999;142183.40;7
23687;102;38101.08
43501;76;32679.24
48415;64;5469.44
42497;108;44615.88
44645;63;10131.66
35489;90;10306.80
42402;30;879.30
3470;27449;31/12/9999;57652.70;6
1539;105;31826.55
47405;100;4051.00
28440;27;694.44
1017;45;4195.35
43047;73;12150.12
5860;23;4735.24
3471;39957;31/12/9999;143017.09;11
7722;29;11364.52
10529;35;14438.90
16191;73;57665.62
50027;46;6136.40
17369;28;10176.04
10975;48;1212.96
44105;112;14591.36
14588;62;1571.08
42251;33;7571.52
38013;29;1875.43
31926;31;16413.26
3472;35346;31/12/9999;158737.91;8
47520;69;34909.17
6648;42;3070.20
25538;113;34070.63
37423;68;4835.48
20328;119;48761.44
3779;43;16507.70
46826;47;6096.84
35136;65;10486.45
3473;37925;31/12/9999;131692.09;5
36349;34;21118.08
18785;35;26779.90
22398;87;71151.21
6992;59;1521.02
19508;46;11121.88
3474;16310;31/12/9999;224315.88;9
41639;110;2821.50
43325;109;30031.68
36507;69;23936.10
4971;76;53919.72
21420;61;2790.75
11329;85;35042.95
1747;79;48448.33
48784;35;20205.85
41646;100;7119.00
3475;2290;31/12/9999;142400.18;8
7704;70;23606.10
18378;75;55320.75
1409;49;1675.31
30442;117;2928.51
34067;69;6370.08
15699;35;14758.45
29879;106;19418.14
34072;76;18322.84
3476;47183;31/12/9999;118284.02;7
29763;57;20022.96
4271;92;2326.68
42949;70;22619.10
48394;67;53667.00
42529;60;16995.00
38039;23;1489.02
7000;46;1164.26
3477;35673;31/12/9999;117518.91;5
45625;94;11776.32
20527;99;52841.25
48409;31;1641.14
42116;84;21651.84
19748;92;29608.36
3478;12578;31/12/9999;68028.91;7
27828;62;6780.32
12160;65;22484.80
47661;83;22356.88
47830;54;3018.06
22077;22;7342.28
41940;50;1252.00
45860;33;4794.57
3479;49353;31/12/9999;123924.07;7
45019;59;2600.72
18167;44;30513.56
32187;118;47171.68
35526;57;1435.83
12585;56;1434.16
34151;59;37139.32
18452;28;3628.80
3480;35300;31/12/9999;112482.29;8
46420;72;7562.88
23168;49;1257.34
33669;76;12442.72
23656;100;2596.00
6186;70;14784.00
9798;25;20429.00
14389;67;52384.62
24203;27;1025.73
3481;33624;31/12/9999;72109.86;10
18867;72;16279.20
361;59;20497.19
15223;52;1322.36
850;66;1678.38
15058;108;2797.20
36032;118;18091.76
35361;24;4486.08
17114;40;1039.20
45348;89;2291.75
48824;74;3626.74
3482;25825;31/12/9999;101696.86;8
3414;35;2849.00
26354;91;2329.60
34702;41;17782.93
46990;21;16489.62
12224;82;4050.80
2953;85;15140.20
39547;66;40458.00
45791;101;2596.71
3483;7478;31/12/9999;102512.73;11
29478;119;12277.23
30503;75;9602.25
15409;45;2384.10
12815;113;2918.79
17696;76;16546.72
19207;119;4745.72
35947;71;12281.58
39704;63;8164.17
30835;49;6401.36
32154;73;13101.31
11548;30;14089.50
3484;12497;31/12/9999;27703.51;5
26741;93;2355.69
43719;97;2485.14
11738;97;2510.36
32046;48;7824.00
34636;94;12528.32
3485;45984;31/12/9999;150383.23;9
29463;31;4688.75
249;70;8617.70
39735;45;1163.70
759;86;29518.64
11856;88;12107.92
6797;23;18718.78
34167;98;67944.38
39813;99;6415.20
2626;48;1208.16
3486;144;31/12/9999;149035.77;9
44283;119;2976.19
565;28;5343.80
14356;115;20882.85
7316;25;3535.00
14457;44;11134.20
38967;45;31224.60
1546;86;52423.88
1159;27;17849.97
28451;48;3665.28
3487;15628;31/12/9999;173409.66;9
12160;107;37013.44
22927;117;2977.65
31155;108;69753.96
11338;26;15025.92
4497;114;36073.02
12296;90;2315.70
4491;91;2333.24
44730;42;1071.84
15250;39;6844.89
3488;7769;31/12/9999;131776.28;9
24643;36;5548.32
34189;51;39865.17
5248;64;10836.48
37249;98;16926.56
7044;37;947.94
13936;93;40356.42
15230;53;6100.83
35310;90;2286.90
18900;71;8907.66
3489;49946;31/12/9999;125858.80;5
7277;22;3952.74
41955;111;54461.04
44881;116;12359.80
21027;111;2830.50
7547;112;52254.72
3490;50399;31/12/9999;129032.00;9
45310;20;519.20
48790;62;25134.80
18600;57;1427.85
3554;41;26287.15
7730;46;19113.00
14628;30;1605.90
24132;88;37094.64
39124;106;15795.06
15883;80;2054.40
3491;15575;31/12/9999;96863.48;5
40758;66;22506.66
45972;107;39510.82
33662;45;3957.30
35217;81;7563.78
35723;86;23324.92
3492;13328;31/12/9999;95542.00;9
39019;42;1055.04
405;83;2969.74
16971;64;34488.32
23192;37;8037.88
11860;50;7267.00
38071;54;9036.36
27687;80;29859.20
48802;90;2289.60
5230;21;538.86
3493;6659;31/12/9999;150004.20;6
11354;119;39628.19
442;114;22064.70
9076;77;1995.84
5522;61;31339.36
10722;104;53355.12
45128;63;1620.99
3494;264;31/12/9999;290943.60;10
47288;41;4645.71
39904;63;1583.19
32346;76;24145.96
18379;85;47840.55
7053;96;2462.40
37059;35;898.10
29565;118;61410.74
18897;106;23218.24
7575;89;64601.54
28784;79;60137.17
3495;45045;31/12/9999;132480.92;6
13455;91;22310.47
1956;113;20453.00
39195;42;9258.90
13846;37;6055.79
41764;114;58990.44
47104;66;15412.32
3496;41693;31/12/9999;135546.28;10
2247;35;2529.10
18682;66;17914.38
25435;91;5546.45
14301;58;24916.80
17327;50;7612.50
31153;26;4648.80
3377;83;31520.08
2698;35;11165.00
17093;107;22669.02
38918;49;7024.15
3497;30740;31/12/9999;176738.27;10
15280;88;23357.84
36869;84;25343.64
45648;22;1615.02
28159;72;36210.24
32238;34;4758.30
46079;44;4613.40
9484;30;8319.90
25958;45;15387.75
15961;89;16609.18
47394;98;40523.00
3498;37966;31/12/9999;178478.49;8
26347;118;72380.02
39122;38;14880.80
47227;81;6439.50
11636;37;4927.29
24969;72;13975.20
11999;42;34482.84
23888;67;25319.97
14626;47;6072.87
3499;13803;31/12/9999;81581.23;7
1749;90;2288.70
17081;77;14465.22
20843;51;1297.95
25429;102;14421.78
35471;111;34408.89
3214;101;6861.94
33672;25;7836.75
3500;3547;31/12/9999;209635.92;9
42779;36;26692.56
40282;43;8164.41
18187;117;68600.61
627;90;7156.80
46385;64;48992.00
7129;20;5666.80
16491;41;8524.31
27173;89;33069.73
20743;110;2768.70
3501;19884;31/12/9999;190400.77;11
36440;81;11825.19
48168;95;34330.15
28214;38;3100.04
4944;75;34304.25
239;107;11048.82
3496;71;22247.14
29043;38;5883.54
16730;108;58919.40
28325;22;6057.48
17344;58;1490.02
32284;47;1194.74
3502;4536;31/12/9999;147357.45;10
35816;117;8544.51
6944;60;18802.20
15892;89;26820.15
47292;34;3992.28
12070;91;8719.62
13689;107;40798.03
36289;117;13361.40
836;37;4924.70
47384;42;8802.78
28694;59;12591.78
3503;17888;31/12/9999;57854.59;5
13103;79;10183.10
32560;57;1453.50
40219;118;3036.14
24698;60;1537.80
32916;85;41644.05
3504;16393;31/12/9999;97294.69;6
36371;97;2462.83
36467;89;14191.05
3913;38;5255.02
18088;52;10485.28
8119;102;51115.26
26645;67;13785.25
3505;10203;31/12/9999;110987.55;10
33547;91;29072.68
19270;85;14079.40
24249;107;2680.35
37576;86;17368.56
32598;45;18969.75
11100;113;2826.13
41847;56;1412.88
7258;23;1930.62
3173;35;12992.70
9822;106;9654.48
3506;16738;31/12/9999;83887.95;5
28106;97;33331.14
42380;29;16390.51
29133;62;1579.76
14958;82;2118.88
11869;101;30467.66
3507;48011;31/12/9999;114848.68;11
10018;70;6832.70
3441;94;2394.18
48366;108;20631.24
24054;105;8338.05
33265;37;941.28
22779;111;2866.02
13588;96;38537.28
3448;25;5444.75
26153;62;11084.98
27557;39;7125.69
45423;113;10652.51
3508;9781;31/12/9999;165093.10;8
7777;61;23139.74
33188;119;47723.76
33805;49;2237.34
20565;45;15992.10
42906;102;35072.70
10714;20;2780.00
29824;72;1830.96
19553;75;36316.50
3509;40597;31/12/9999;149592.57;7
22908;114;52118.52
8213;76;3914.00
17525;74;29633.30
36953;104;34496.80
7922;90;13266.90
13683;79;1981.32
46379;37;14181.73
3510;32852;31/12/9999;26873.73;6
10886;47;1177.82
50213;59;3032.60
50409;31;1067.64
